timestamp,sensor_id,nh3_ppm,co2_ppm,temperature_c,humidity_percent,tds_ppm,outdoor_temp_c,outdoor_humidity_percent,pressure_hpa,wind_speed_ms,rain_forecast,outbreak_occurred,mortality_count,pfsi_score
2026-03-15T20:47:54.317702,1,13.0,925.0,23.7,65.9,310.4,28.3,70.4,1006.2,4.2,No rain expected,0,0,81.9
2026-03-15T21:47:54.317702,1,11.2,911.5,24.0,67.0,302.2,27.1,74.4,1006.0,3.1,No rain expected,0,0,83.4
2026-03-15T22:47:54.317702,1,12.3,944.0,23.1,69.2,312.4,24.4,81.4,1006.6,2.2,No rain expected,0,0,85.2
2026-03-15T23:47:54.317702,1,12.0,912.7,23.3,70.9,302.9,24.0,77.1,1005.7,1.9,No rain expected,0,0,85.4
2026-03-16T00:47:54.317702,1,13.9,977.4,23.1,72.7,293.8,23.1,87.7,1005.7,1.7,No rain expected,0,0,85.0
2026-03-16T01:47:54.317702,1,12.8,947.7,22.7,70.1,304.5,22.7,85.6,1007.1,1.1,Rain expected,0,0,85.9
2026-03-16T02:47:54.317702,1,12.1,933.6,22.0,71.1,307.1,22.2,81.9,1008.1,1.5,Rain expected,0,0,84.6
2026-03-16T03:47:54.317702,1,12.6,951.8,23.0,69.4,291.1,24.3,81.4,1008.5,1.3,No rain expected,0,0,85.4
2026-03-16T04:47:54.317702,1,12.1,925.1,22.8,68.0,313.3,24.5,79.9,1008.8,2.5,No rain expected,0,0,85.2
2026-03-16T05:47:54.317702,1,12.6,946.5,22.6,70.6,303.8,23.3,77.2,1008.9,3.5,No rain expected,0,0,84.9
2026-03-16T06:47:54.317702,1,12.1,911.6,23.5,67.1,304.8,25.1,75.2,1008.6,3.6,No rain expected,0,0,85.3
2026-03-16T07:47:54.317702,1,11.8,912.3,23.4,65.0,311.0,27.4,72.8,1009.2,3.7,No rain expected,0,0,83.7
2026-03-16T08:47:54.317702,1,11.5,920.3,24.5,66.2,301.5,28.5,71.6,1010.0,3.9,No rain expected,0,0,81.8
2026-03-16T09:47:54.317702,1,11.1,936.1,24.2,67.0,313.8,28.6,68.1,1009.2,3.2,No rain expected,0,0,81.5
2026-03-16T10:47:54.317702,1,12.4,938.1,24.8,61.2,312.1,29.3,67.2,1011.0,2.3,No rain expected,0,0,81.9
2026-03-16T11:47:54.317702,1,12.6,957.5,25.5,59.7,288.5,32.1,59.5,1010.6,2.2,No rain expected,0,0,79.1
2026-03-16T12:47:54.317702,1,11.6,932.3,26.8,58.7,302.0,32.8,60.8,1010.9,0.7,No rain expected,0,0,77.7
2026-03-16T13:47:54.317702,1,11.6,921.6,26.5,59.4,300.6,32.2,53.7,1011.5,1.2,No rain expected,0,0,78.8
2026-03-16T14:47:54.317702,1,12.1,947.9,27.3,55.1,287.5,33.9,52.3,1011.1,0.9,No rain expected,0,0,75.2
2026-03-16T15:47:54.317702,1,11.4,908.7,26.7,55.5,303.9,33.1,55.4,1010.0,1.6,No rain expected,0,0,76.7
2026-03-16T16:47:54.317702,1,11.9,947.0,26.5,57.9,306.7,32.0,53.5,1011.4,2.2,No rain expected,0,0,78.2
2026-03-16T17:47:54.317702,1,11.1,914.4,25.8,59.6,313.5,31.4,59.4,1010.8,3.5,No rain expected,0,0,80.0
2026-03-16T18:47:54.317702,1,12.0,933.3,25.2,60.4,289.0,30.3,62.9,1010.3,3.8,No rain expected,0,0,81.3
2026-03-16T19:47:54.317702,1,11.8,935.3,24.4,63.4,310.6,29.4,70.1,1011.2,4.0,No rain expected,0,0,81.5
2026-03-16T20:47:54.317702,1,12.6,925.1,23.5,61.5,303.8,29.1,65.7,1009.6,3.9,No rain expected,0,0,82.7
2026-03-16T21:47:54.317702,1,12.6,954.8,23.7,66.2,313.1,27.4,70.1,1010.2,3.7,No rain expected,0,0,82.7
2026-03-16T22:47:54.317702,1,11.7,915.2,22.8,69.0,288.3,25.5,81.7,1010.7,2.4,No rain expected,0,0,84.4
2026-03-16T23:47:54.317702,1,13.8,954.5,22.6,71.8,299.9,24.4,83.5,1010.5,1.6,No rain expected,0,0,83.1
2026-03-17T00:47:54.317702,1,12.9,960.1,22.9,67.7,303.9,23.0,78.2,1010.0,0.9,No rain expected,0,0,86.7
2026-03-17T01:47:54.317702,1,12.3,918.8,22.4,69.0,287.0,22.3,80.5,1008.6,1.0,No rain expected,0,0,86.2
2026-03-17T02:47:54.317702,1,16.6,998.7,22.3,75.6,288.3,24.2,89.4,1008.6,0.8,No rain expected,0,0,80.5
2026-03-17T03:47:54.317702,1,13.5,959.0,22.5,72.1,290.8,24.1,87.9,1009.3,1.6,No rain expected,0,0,83.3
2026-03-17T04:47:54.317702,1,15.2,969.7,23.1,73.0,313.3,24.5,81.8,1007.3,2.3,Rain expected,0,0,82.9
2026-03-17T05:47:54.317702,1,13.8,974.2,23.0,71.0,306.5,23.4,79.2,1007.3,3.3,No rain expected,0,0,85.2
2026-03-17T06:47:54.317702,1,12.3,940.9,23.1,69.2,286.2,24.1,79.2,1008.0,3.5,No rain expected,0,0,85.8
2026-03-17T07:47:54.317702,1,12.3,918.6,23.1,68.9,314.6,27.7,77.4,1006.7,3.7,No rain expected,0,0,82.1
2026-03-17T08:47:54.317702,1,12.1,935.8,24.0,67.9,287.5,26.5,73.9,1006.6,4.0,No rain expected,0,0,83.5
2026-03-17T09:47:54.317702,1,11.7,934.2,24.8,62.8,307.7,28.8,69.6,1005.9,3.1,No rain expected,0,0,82.2
2026-03-17T10:47:54.317702,1,11.4,937.1,24.4,62.6,305.5,29.4,66.2,1005.2,2.1,No rain expected,0,0,81.9
2026-03-17T11:47:54.317702,1,12.7,959.7,25.2,61.5,294.0,30.7,61.9,1005.9,1.7,No rain expected,0,0,80.2
2026-03-17T12:47:54.317702,1,12.7,928.6,26.1,62.7,300.4,31.3,61.5,1005.5,0.9,No rain expected,0,0,78.9
2026-03-17T13:47:54.317702,1,11.3,921.9,27.5,60.7,285.6,34.1,58.3,1004.6,1.1,No rain expected,0,0,76.6
2026-03-17T14:47:54.317702,1,12.7,927.6,26.5,56.7,311.5,33.2,56.0,1004.9,1.6,No rain expected,0,0,76.5
2026-03-17T15:47:54.317702,1,11.4,912.4,27.2,58.5,314.7,33.9,58.4,1005.6,1.5,No rain expected,0,0,76.4
2026-03-17T16:47:54.317702,1,11.0,927.9,26.8,57.7,296.5,33.0,59.1,1004.4,2.6,No rain expected,0,0,77.5
2026-03-17T17:47:54.317702,1,12.9,940.0,26.2,57.5,288.6,32.7,55.0,1005.6,2.9,No rain expected,0,0,77.5
2026-03-17T18:47:54.317702,1,12.9,956.9,24.9,61.1,288.8,29.3,58.0,1005.5,3.5,No rain expected,0,0,81.9
2026-03-17T19:47:54.317702,1,12.7,950.6,24.5,61.2,291.3,29.4,63.1,1005.4,4.0,No rain expected,0,0,82.0
2026-03-17T20:47:54.317702,1,11.4,936.1,23.9,63.4,305.5,27.6,69.3,1006.1,4.0,No rain expected,0,0,83.8
2026-03-17T21:47:54.317702,1,12.8,922.3,23.8,69.5,289.8,28.1,76.2,1005.8,3.2,No rain expected,0,0,81.3
2026-03-17T22:47:54.317702,1,15.4,972.4,22.9,73.3,298.9,25.1,81.1,1006.8,2.0,Rain expected,0,0,82.2
2026-03-17T23:47:54.317702,1,13.0,928.4,22.5,71.4,309.4,23.2,78.4,1005.3,1.3,No rain expected,0,0,84.5
2026-03-18T00:47:54.317702,1,14.3,970.0,22.9,71.9,299.8,25.1,83.9,1005.9,1.1,No rain expected,0,0,82.9
2026-03-18T01:47:54.317702,1,14.4,977.6,22.6,73.5,307.5,24.4,83.7,1006.6,1.2,Rain expected,0,0,82.2
2026-03-18T02:47:54.317702,1,12.8,948.6,22.0,69.1,302.8,24.3,82.9,1007.6,1.5,No rain expected,0,0,82.8
2026-03-18T03:47:54.317702,1,15.2,961.5,22.7,75.2,290.2,24.4,87.7,1008.2,1.3,No rain expected,0,0,82.0
2026-03-18T04:47:54.317702,1,14.3,958.3,22.4,72.3,291.7,24.5,78.6,1008.0,2.7,No rain expected,0,0,82.3
2026-03-18T05:47:54.317702,1,11.9,910.1,23.0,69.2,289.2,24.2,79.2,1008.5,3.5,No rain expected,0,0,86.1
2026-03-18T06:47:54.317702,1,12.5,928.8,23.6,66.7,299.6,24.4,75.6,1009.0,4.2,No rain expected,0,0,85.9
2026-03-18T07:47:54.317702,1,12.4,951.0,23.5,69.3,313.6,27.8,73.1,1008.3,3.5,No rain expected,0,0,81.5
2026-03-18T08:47:54.317702,1,11.9,918.6,24.2,68.5,314.4,27.1,74.8,1009.1,4.2,No rain expected,0,0,82.4
2026-03-18T09:47:54.317702,1,12.8,924.4,24.5,64.6,292.9,30.0,63.3,1010.7,3.1,No rain expected,0,0,80.5
2026-03-18T10:47:54.317702,1,11.4,938.3,24.4,59.1,299.1,29.7,60.5,1010.4,2.3,No rain expected,0,0,82.2
2026-03-18T11:47:54.317702,1,12.9,942.3,25.6,57.0,300.3,30.8,54.5,1010.3,2.2,No rain expected,0,0,79.4
2026-03-18T12:47:54.317702,1,11.3,905.6,26.9,57.8,287.4,32.7,59.6,1010.7,1.5,No rain expected,0,0,77.9
2026-03-18T13:47:54.317702,1,12.4,939.7,27.1,54.8,293.8,33.3,54.5,1011.5,1.2,No rain expected,0,0,75.7
2026-03-18T14:47:54.317702,1,11.5,923.6,27.4,57.5,312.9,33.8,56.3,1010.2,1.4,No rain expected,0,0,76.0
2026-03-18T15:47:54.317702,1,11.8,932.9,26.5,60.7,304.8,33.6,59.1,1011.3,1.7,No rain expected,0,0,77.2
2026-03-18T16:47:54.317702,1,11.1,910.3,26.7,57.0,310.8,33.3,56.9,1010.7,2.5,No rain expected,0,0,76.9
2026-03-18T17:47:54.317702,1,12.7,930.4,26.1,57.3,309.3,31.8,60.1,1010.2,3.6,No rain expected,0,0,78.3
2026-03-18T18:47:54.317702,1,12.3,935.5,25.0,57.0,304.3,30.5,59.7,1011.6,3.7,No rain expected,0,0,80.2
2026-03-18T19:47:54.317702,1,12.9,936.3,24.0,60.0,285.8,29.0,65.3,1010.5,3.6,No rain expected,0,0,83.1
2026-03-18T20:47:54.317702,1,12.8,927.3,24.0,63.1,296.0,27.9,67.3,1010.5,3.9,No rain expected,0,0,83.2
2026-03-18T21:47:54.317702,1,11.8,929.7,23.6,66.1,297.2,27.0,70.9,1010.8,3.6,No rain expected,0,0,83.7
2026-03-18T22:47:54.317702,1,11.9,930.7,23.5,70.5,287.5,25.0,79.0,1010.9,2.3,No rain expected,0,0,84.5
2026-03-18T23:47:54.317702,1,12.5,923.0,23.3,67.3,292.1,25.2,78.5,1009.2,1.6,No rain expected,0,0,85.2
2026-03-19T00:47:54.317702,1,12.3,946.2,23.1,68.8,303.1,24.2,79.4,1010.1,0.8,No rain expected,0,0,85.6
2026-03-19T01:47:54.317702,1,16.7,983.2,22.4,75.1,306.2,23.2,89.1,1008.7,1.0,No rain expected,0,0,81.7
2026-03-19T02:47:54.317702,1,14.2,977.9,22.7,71.7,288.1,21.7,87.6,1009.3,1.5,No rain expected,0,0,84.0
2026-03-19T03:47:54.317702,1,13.5,949.0,22.3,71.5,304.5,24.5,84.1,1009.0,1.7,No rain expected,0,0,82.4
2026-03-19T04:47:54.317702,1,13.3,950.0,22.3,70.7,289.4,24.8,83.7,1008.4,2.5,No rain expected,0,0,82.6
2026-03-19T05:47:54.317702,1,12.0,912.4,22.6,71.0,311.3,24.1,80.1,1007.9,2.9,Rain expected,0,0,84.3
2026-03-19T06:47:54.317702,1,13.0,941.9,23.1,66.0,314.0,25.6,73.8,1007.2,3.8,No rain expected,0,0,84.8
2026-03-19T07:47:54.317702,1,11.1,934.3,23.9,66.8,288.1,26.8,71.1,1006.8,3.8,No rain expected,0,0,83.8
2026-03-19T08:47:54.317702,1,12.9,951.1,24.0,63.4,301.2,29.1,65.3,1006.2,4.0,No rain expected,0,0,81.7
2026-03-19T09:47:54.317702,1,12.3,937.4,23.9,62.0,287.7,28.2,65.3,1006.4,3.0,No rain expected,0,0,83.5
2026-03-19T10:47:54.317702,1,11.5,936.0,25.5,61.2,312.7,31.0,60.9,1006.7,2.3,No rain expected,0,0,80.1
2026-03-19T11:47:54.317702,1,12.0,936.6,25.6,59.5,306.5,31.1,57.7,1004.7,2.1,No rain expected,0,0,80.1
2026-03-19T12:47:54.317702,1,11.2,921.8,26.3,54.0,306.2,33.0,52.6,1005.7,0.9,No rain expected,0,0,76.5
2026-03-19T13:47:54.317702,1,11.5,921.0,26.7,54.4,296.3,32.0,54.4,1005.4,1.2,No rain expected,0,0,77.5
2026-03-19T14:47:54.317702,1,11.6,923.3,27.2,57.5,286.2,33.5,54.3,1004.4,1.0,No rain expected,0,0,76.7
2026-03-19T15:47:54.317702,1,12.1,932.1,25.7,58.3,291.1,31.4,60.5,1005.1,1.3,No rain expected,0,0,79.5
2026-03-19T16:47:54.317702,1,11.9,939.1,25.6,56.0,310.3,31.4,56.1,1005.1,3.0,No rain expected,0,0,78.7
2026-03-19T17:47:54.317702,1,11.1,901.9,25.9,57.3,298.3,31.0,59.4,1004.6,3.2,No rain expected,0,0,79.9
2026-03-19T18:47:54.317702,1,12.5,944.0,24.3,61.8,299.5,30.0,66.4,1005.1,4.1,No rain expected,0,0,81.3
2026-03-19T19:47:54.317702,1,11.8,934.9,24.3,64.0,307.7,28.7,66.0,1004.6,3.9,No rain expected,0,0,82.1
2026-03-19T20:47:54.317702,1,11.4,918.7,24.1,66.8,297.4,27.2,72.7,1004.4,3.9,No rain expected,0,0,83.2
2026-03-19T21:47:54.317702,1,11.8,923.8,23.4,70.0,314.3,25.2,75.5,1004.7,3.4,No rain expected,0,0,84.3
2026-03-19T22:47:54.317702,1,12.0,939.6,23.2,67.3,306.5,25.2,73.6,1005.1,2.9,No rain expected,0,0,85.1
2026-03-19T23:47:54.317702,1,11.3,932.9,23.0,66.9,307.6,24.6,76.4,1005.7,1.9,No rain expected,0,0,86.2
2026-03-20T00:47:54.317702,1,17.3,1025.5,22.6,76.0,299.9,24.1,86.7,1006.1,0.8,No rain expected,0,0,80.7
2026-03-20T01:47:54.317702,1,12.2,930.9,22.4,69.3,303.3,22.0,80.8,1007.3,1.4,Rain expected,0,0,85.5
2026-03-20T02:47:54.317702,1,12.5,956.2,22.9,69.0,307.4,22.3,82.0,1007.1,0.7,Rain expected,0,0,85.9
2026-03-20T03:47:54.317702,1,12.0,936.8,22.3,68.6,294.2,22.9,79.6,1007.7,2.2,No rain expected,0,0,85.5
2026-03-20T04:47:54.317702,1,12.8,936.4,23.2,70.0,286.7,22.3,84.4,1008.7,2.8,No rain expected,0,0,85.4
2026-03-20T05:47:54.317702,1,13.3,955.6,22.8,71.0,312.3,23.9,76.0,1009.3,3.0,No rain expected,0,0,84.4
2026-03-20T06:47:54.317702,1,13.0,947.1,23.6,67.7,298.7,25.8,80.4,1007.9,4.0,No rain expected,0,0,83.9
2026-03-20T07:47:54.317702,1,11.7,937.7,23.3,70.4,293.5,25.3,77.0,1009.3,4.3,No rain expected,0,0,84.3
2026-03-20T08:47:54.317702,1,12.6,935.9,23.7,64.7,294.0,28.6,68.8,1010.3,3.3,No rain expected,0,0,82.2
2026-03-20T09:47:54.317702,1,12.8,949.2,24.0,66.3,308.0,30.1,70.5,1008.9,3.5,No rain expected,0,0,79.8
2026-03-20T10:47:54.317702,1,12.0,924.5,24.5,65.0,301.7,30.1,65.1,1009.2,2.4,No rain expected,0,0,80.4
2026-03-20T11:47:54.317702,1,13.0,927.0,25.3,60.9,313.5,30.1,64.3,1010.0,1.7,No rain expected,0,0,80.8
2026-03-20T12:47:54.317702,1,11.4,922.9,26.0,59.9,301.7,32.3,55.4,1010.5,1.6,No rain expected,0,0,79.1
2026-03-20T13:47:54.317702,1,11.7,940.0,25.8,61.7,289.9,31.4,59.7,1010.7,1.2,No rain expected,0,0,79.6
2026-03-20T14:47:54.317702,1,11.8,922.6,25.9,57.7,307.0,32.2,51.6,1010.9,1.6,No rain expected,0,0,78.4
2026-03-20T15:47:54.317702,1,11.3,936.6,26.1,57.1,298.7,32.7,58.8,1010.0,1.4,No rain expected,0,0,77.8
2026-03-20T16:47:54.317702,1,12.8,936.8,25.9,63.6,304.8,32.0,62.0,1010.2,2.8,No rain expected,0,0,77.9
2026-03-20T17:47:54.317702,1,12.0,941.1,25.8,63.8,290.7,32.1,63.2,1010.8,2.9,No rain expected,0,0,78.1
2026-03-20T18:47:54.317702,1,11.5,916.3,24.8,59.5,304.8,31.1,57.8,1010.9,4.2,No rain expected,0,0,80.8
2026-03-20T19:47:54.317702,1,11.8,915.9,25.0,61.7,297.3,30.3,65.0,1009.9,3.8,No rain expected,0,0,81.1
2026-03-20T20:47:54.317702,1,12.9,925.0,24.1,62.8,295.3,28.1,70.0,1010.1,4.3,No rain expected,0,0,83.1
2026-03-20T21:47:54.317702,1,11.5,907.7,23.5,65.7,288.2,26.3,76.5,1010.4,3.5,No rain expected,0,0,84.9
2026-03-20T22:47:54.317702,1,12.9,947.4,23.0,70.2,302.0,24.2,76.8,1010.6,2.9,No rain expected,0,0,85.1
2026-03-20T23:47:54.317702,1,11.5,937.0,23.3,70.1,294.5,23.3,79.0,1009.7,2.2,No rain expected,0,0,86.4
2026-03-21T00:47:54.317702,1,11.1,927.2,22.3,69.5,291.3,22.7,78.3,1010.1,1.1,No rain expected,0,0,85.8
2026-03-21T01:47:54.317702,1,14.8,959.5,22.9,73.3,304.1,23.3,84.3,1008.6,0.9,No rain expected,0,0,84.1
2026-03-21T02:47:54.317702,1,11.8,944.9,22.9,69.3,313.2,22.3,82.2,1009.6,0.9,No rain expected,0,0,86.0
2026-03-21T03:47:54.317702,1,15.1,974.7,22.4,73.8,308.5,24.6,88.4,1008.2,1.5,No rain expected,0,0,81.2
2026-03-21T04:47:54.317702,1,12.5,929.5,22.9,70.7,308.9,24.3,78.9,1008.5,2.4,No rain expected,0,0,84.7
2026-03-21T05:47:54.317702,1,11.3,921.4,23.3,70.1,295.4,23.9,76.1,1007.4,2.9,No rain expected,0,0,86.0
2026-03-21T06:47:54.317702,1,12.9,929.6,23.0,66.0,309.8,25.5,75.1,1007.7,4.1,No rain expected,0,0,85.1
2026-03-21T07:47:54.317702,1,12.1,940.0,23.3,65.0,314.4,26.0,69.9,1006.6,3.9,No rain expected,0,0,84.8
2026-03-21T08:47:54.317702,1,11.5,931.1,23.6,63.3,302.7,27.6,66.4,1006.2,4.2,No rain expected,0,0,84.0
2026-03-21T09:47:54.317702,1,11.6,914.5,24.3,63.6,313.5,30.2,67.1,1005.7,3.4,No rain expected,0,0,80.9
2026-03-21T10:47:54.317702,1,11.2,927.6,25.1,60.7,291.8,29.2,63.5,1005.5,2.6,No rain expected,0,0,82.6
2026-03-21T11:47:54.317702,1,12.9,944.8,25.7,60.0,303.2,31.8,56.0,1006.5,1.6,No rain expected,0,0,79.2
2026-03-21T12:47:54.317702,1,12.3,934.5,26.4,62.1,295.3,33.4,59.6,1006.3,0.9,No rain expected,0,0,77.0
2026-03-21T13:47:54.317702,1,12.4,937.6,26.9,59.7,314.0,33.2,54.2,1004.2,1.1,No rain expected,0,0,77.2
2026-03-21T14:47:54.317702,1,12.8,934.2,26.5,59.5,293.6,32.8,59.5,1004.4,1.0,No rain expected,0,0,77.9
2026-03-21T15:47:54.317702,1,11.5,941.0,27.5,60.1,302.6,33.9,60.2,1005.4,1.6,No rain expected,0,0,76.6
2026-03-21T16:47:54.317702,1,11.8,936.4,26.2,59.8,308.5,33.1,59.7,1004.4,2.9,No rain expected,0,0,77.9
2026-03-21T17:47:54.317702,1,12.2,949.3,26.1,55.1,303.0,32.5,55.3,1005.6,3.3,No rain expected,0,0,77.0
2026-03-21T18:47:54.317702,1,11.8,946.7,24.8,63.3,312.8,31.0,65.3,1004.7,3.9,No rain expected,0,0,79.7
2026-03-21T19:47:54.317702,1,13.0,949.4,24.4,61.2,291.6,28.0,61.8,1005.4,3.7,No rain expected,0,0,83.4
2026-03-21T20:47:54.317702,1,12.2,945.5,24.2,65.4,300.3,28.5,69.6,1005.1,3.6,No rain expected,0,0,81.9
2026-03-21T21:47:54.317702,1,11.1,917.5,23.2,66.3,287.8,25.5,73.6,1005.4,3.1,No rain expected,0,0,85.7
2026-03-21T22:47:54.317702,1,12.4,937.1,23.2,69.5,290.7,24.7,81.9,1005.1,2.2,No rain expected,0,0,85.0
2026-03-21T23:47:54.317702,1,14.4,985.7,23.0,72.8,308.3,25.2,85.3,1005.5,1.8,Rain expected,0,0,82.6
2026-03-22T00:47:54.317702,1,13.3,961.2,23.0,72.2,295.7,23.5,78.9,1006.5,1.4,No rain expected,0,0,85.1
2026-03-22T01:47:54.317702,1,13.9,972.6,22.4,73.2,289.5,23.5,82.1,1006.6,0.7,No rain expected,0,0,83.1
2026-03-22T02:47:54.317702,1,12.7,933.5,22.0,70.6,295.2,22.4,84.2,1006.4,1.4,No rain expected,0,0,84.5
2026-03-22T03:47:54.317702,1,14.9,982.3,22.8,73.9,306.4,22.0,85.9,1006.6,1.3,No rain expected,0,0,83.2
2026-03-22T04:47:54.317702,1,14.0,940.7,22.3,71.9,295.4,24.4,86.8,1007.6,2.6,No rain expected,0,0,82.4
2026-03-22T05:47:54.317702,1,14.1,978.2,22.6,72.3,304.6,24.8,83.4,1008.8,2.8,Rain expected,0,0,82.3
2026-03-22T06:47:54.317702,1,12.8,947.7,23.7,69.7,293.0,24.6,79.1,1008.6,4.2,No rain expected,0,0,84.6
2026-03-22T07:47:54.317702,1,12.8,931.1,23.7,68.0,304.3,26.2,77.3,1009.3,4.1,No rain expected,0,0,83.5
2026-03-22T08:47:54.317702,1,11.3,927.4,23.5,64.7,287.1,26.6,66.4,1009.7,3.4,No rain expected,0,0,84.9
2026-03-22T09:47:54.317702,1,12.2,933.5,24.2,61.0,289.1,30.3,61.7,1010.5,3.6,No rain expected,0,0,81.6
2026-03-22T10:47:54.317702,1,12.1,916.9,24.8,63.5,288.1,30.8,61.3,1010.8,2.4,No rain expected,0,0,80.2
2026-03-22T11:47:54.317702,1,11.7,906.0,25.9,63.4,299.1,31.8,61.1,1009.5,1.3,No rain expected,0,0,78.7
2026-03-22T12:47:54.317702,1,11.8,909.6,26.2,55.9,293.0,32.1,54.5,1010.9,1.4,No rain expected,0,0,78.1
2026-03-22T13:47:54.317702,1,12.6,943.4,26.7,57.1,302.5,32.6,56.7,1010.8,1.1,No rain expected,0,0,77.1
2026-03-22T14:47:54.317702,1,11.8,927.6,26.3,58.8,285.1,32.4,57.1,1010.5,1.0,No rain expected,0,0,78.6
2026-03-22T15:47:54.317702,1,12.0,935.8,26.9,59.9,307.3,33.1,55.4,1011.3,2.2,No rain expected,0,0,77.5
2026-03-22T16:47:54.317702,1,11.3,933.8,26.5,55.9,306.6,32.6,53.6,1011.0,2.6,No rain expected,0,0,77.3
2026-03-22T17:47:54.317702,1,12.3,918.7,26.2,60.7,286.2,32.3,61.1,1010.2,3.7,No rain expected,0,0,78.8
2026-03-22T18:47:54.317702,1,11.8,935.3,25.4,62.5,286.8,31.9,66.9,1010.5,4.1,No rain expected,0,0,79.1
2026-03-22T19:47:54.317702,1,12.4,935.4,24.5,60.0,306.9,28.0,65.2,1010.4,3.5,No rain expected,0,0,83.8
2026-03-22T20:47:54.317702,1,12.6,924.0,24.2,62.6,313.1,28.4,65.7,1010.3,3.5,No rain expected,0,0,82.7
2026-03-22T21:47:54.317702,1,11.6,921.4,23.1,65.6,298.5,26.0,73.3,1009.6,3.7,No rain expected,0,0,85.2
2026-03-22T22:47:54.317702,1,11.9,925.2,23.1,67.4,307.6,24.6,74.6,1010.4,2.4,No rain expected,0,0,85.8
2026-03-22T23:47:54.317702,1,11.8,940.8,23.3,70.7,303.4,25.8,82.7,1009.6,2.0,Rain expected,0,0,83.5
2026-03-23T00:47:54.317702,1,11.7,944.7,23.2,70.5,308.9,24.9,78.0,1009.9,1.0,No rain expected,0,0,84.5
2026-03-23T01:47:54.317702,1,13.1,933.8,22.8,72.2,312.5,23.6,82.5,1008.5,0.9,No rain expected,0,0,84.5
2026-03-23T02:47:54.317702,1,13.2,936.7,22.7,70.4,299.5,23.9,81.2,1007.9,1.6,No rain expected,0,0,84.6
2026-03-23T03:47:54.317702,1,11.3,904.0,22.9,69.2,311.0,21.8,83.2,1008.1,1.5,No rain expected,0,0,86.0
2026-03-23T04:47:54.317702,1,12.8,944.1,23.1,70.3,310.3,22.3,82.6,1008.9,2.1,No rain expected,0,0,85.3
2026-03-23T05:47:54.317702,1,12.1,919.7,22.7,68.2,306.7,25.1,80.5,1007.9,3.2,No rain expected,0,0,84.4
2026-03-23T06:47:54.317702,1,12.3,933.9,23.4,69.4,304.4,25.9,82.0,1006.5,3.7,No rain expected,0,0,83.7
2026-03-23T07:47:54.317702,1,11.9,924.3,23.5,68.3,304.5,26.1,73.3,1007.8,4.2,No rain expected,0,0,83.9
2026-03-23T08:47:54.317702,1,11.5,935.2,24.4,68.2,310.4,27.7,73.0,1007.4,3.9,No rain expected,0,0,81.9
2026-03-23T09:47:54.317702,1,11.2,907.5,24.5,66.2,306.8,28.6,69.4,1005.4,3.3,No rain expected,0,0,81.8
2026-03-23T10:47:54.317702,1,11.8,941.4,25.2,63.4,293.3,31.7,64.4,1005.9,2.9,No rain expected,0,0,79.0
2026-03-23T11:47:54.317702,1,12.0,949.7,25.9,58.7,291.7,31.1,56.1,1006.4,2.2,No rain expected,0,0,79.8
2026-03-23T12:47:54.317702,1,12.9,935.8,26.6,58.7,301.3,33.7,54.0,1006.1,1.1,No rain expected,0,0,76.5
2026-03-23T13:47:54.317702,1,12.1,941.8,26.3,54.7,296.8,33.0,54.3,1004.9,1.1,No rain expected,0,0,76.4
2026-03-23T14:47:54.317702,1,12.8,933.6,27.7,58.8,309.9,34.4,54.4,1005.1,0.7,No rain expected,0,0,75.3
2026-03-23T15:47:54.317702,1,12.4,954.9,26.5,57.3,314.2,33.4,58.6,1004.1,1.5,No rain expected,0,0,76.3
2026-03-23T16:47:54.317702,1,12.1,937.2,26.1,58.6,288.0,31.6,56.7,1005.7,2.3,No rain expected,0,0,79.2
2026-03-23T17:47:54.317702,1,11.4,918.5,26.2,56.8,292.9,32.4,55.7,1005.8,3.3,No rain expected,0,0,78.1
2026-03-23T18:47:54.317702,1,13.0,948.8,24.5,59.9,300.8,30.2,59.2,1004.2,3.5,No rain expected,0,0,81.3
2026-03-23T19:47:54.317702,1,12.1,929.6,24.9,64.7,294.8,29.5,68.3,1004.3,4.1,No rain expected,0,0,80.9
2026-03-23T20:47:54.317702,1,12.7,938.2,24.2,67.2,306.7,28.2,75.0,1006.2,4.1,No rain expected,0,0,81.4
2026-03-23T21:47:54.317702,1,11.7,942.5,23.7,69.2,309.6,26.9,75.0,1005.3,3.5,No rain expected,0,0,82.6
2026-03-23T22:47:54.317702,1,12.9,946.8,23.2,67.4,293.9,26.7,79.4,1006.4,2.2,No rain expected,0,0,83.4
2026-03-23T23:47:54.317702,1,12.6,943.5,22.6,70.0,301.5,23.7,83.8,1007.0,2.1,No rain expected,0,0,84.8
2026-03-24T00:47:54.317702,1,11.3,906.9,22.5,69.0,300.5,23.0,80.5,1005.8,1.1,No rain expected,0,0,86.1
2026-03-24T01:47:54.317702,1,13.7,957.9,22.1,72.7,289.7,22.4,89.1,1006.5,0.7,No rain expected,0,0,83.7
2026-03-24T02:47:54.317702,1,14.9,975.8,22.4,73.6,308.7,23.8,86.3,1006.6,1.0,No rain expected,0,0,82.1
2026-03-24T03:47:54.317702,1,15.6,969.1,22.2,73.7,311.6,22.4,84.1,1007.3,2.2,No rain expected,0,0,82.8
2026-03-24T04:47:54.317702,1,12.4,927.6,22.7,68.1,295.9,23.1,80.7,1008.3,2.3,No rain expected,0,0,86.4
